GSP_spatial_abs,GSP_spatial_rel,GSP_entropy,GSP_cog,label
4.175201383532635,0.3814731254579742,0.9396938407178739,0.35514982172631454,0
4.387603355276653,0.38100721274911603,0.9398221376733719,0.355408963854707,0
4.244978705014025,0.3899055044274077,0.9333276078995271,0.3450514507666329,0
4.118922397769961,0.39438991304514937,0.9302068127400569,0.34022571861064044,0
3.260189598952541,0.38903949383382114,0.9343897354402815,0.34660379422019516,0
3.214647362638667,0.3919494537912718,0.9325899119632094,0.3437277571616089,0
2.904881765172118,0.38716019190775136,0.9363256647769734,0.3495341271912496,0
2.8026263822203554,0.3830412979306366,0.9393359934377769,0.3543924973821905,0
2.695858206668068,0.3780539581326193,0.9429486723016469,0.3604047002196716,0
2.7122408622798027,0.3774710026708966,0.943504813409685,0.36132142167337755,0
2.472326790302991,0.3675886267106437,0.9499371365562076,0.37275846768133314,0
2.5382704558457325,0.36822967163552917,0.9495053902457835,0.37197053330547114,0
2.4905351972188545,0.37115422967951683,0.947326367127214,0.36809104102682727,0
2.3512259527556503,0.3688033933263751,0.9483299496674813,0.3700107597699433,0
2.5282445306875054,0.3781409463872725,0.9420007041016886,0.3589954404033575,0
2.7339112647280657,0.3827222270180821,0.9383438411783417,0.3530519001119149,0
3.3514740419832996,0.3832574013586145,0.9373681674916672,0.3516217766669203,0
3.670542133832628,0.3837015560641926,0.9368792269954003,0.3508808287796627,1
4.004056736362622,0.38358646528072393,0.9368590128164229,0.35087506290783305,0
4.152407034798395,0.3831263106228133,0.9371769074990406,0.3513873805910791,0
3.4048696836293244,0.37930444945985775,0.9403300331545257,0.35641477368810637,0
3.384532920133737,0.38174674607671855,0.9389884618999526,0.35411589496762297,0
3.028072955994639,0.3774373499355269,0.9418492268832941,0.3588938259665089,0
2.411137202966057,0.37262066324373727,0.9458040437538028,0.3655207093677332,0
2.3819303877616034,0.3730707780108188,0.9455249832064259,0.36502682178334817,0
2.194717777334932,0.36951263642708937,0.947942513099619,0.3692966782455703,0
2.333094263211923,0.37435335067355135,0.9452145236973275,0.3643627921286147,0
