TSP_spatial_abs,TSP_spatial_rel,TSP_entropy,TSP_cog,label
0.9173483298360467,0.15130254106517932,0.9975094129490317,2.3624130944986153,1
0.9849558659521788,0.1510111201113402,0.9974395433527947,2.366033788748056,1
1.1307211162883537,0.15293105714741825,0.9976333209309473,2.3617435264229605,1
0.8817887888374952,0.1441266912380661,0.9959898563973222,2.4172444340832193,1
0.9754686582885519,0.14572703281464694,0.9961361595424065,2.415799655709958,1
1.0991981936405544,0.1594595288568683,0.9984989718229835,2.3252466047941684,1
1.0874171352963797,0.16491893251175607,0.9990983483542907,2.291175730857444,1
1.350529697500583,0.16595684747054557,0.999179213565239,2.2863225367526625,0
1.7199695633309149,0.17916022337556542,0.9997834570424375,2.1892292470773995,0
1.6088440231737455,0.1779196098247531,0.9997860088810783,2.1984159545014132,0
1.3556668373590144,0.168435307509156,0.99941601938625,2.248975378321194,0
1.22153885893918,0.17306817717326875,0.9995812020901123,2.2131330751121627,0
0.8700273714653961,0.15586856552325332,0.9982132773983846,2.3300239583466005,0
0.7673974102355737,0.14259122444784192,0.9957351356787773,2.4228638968799494,0
0.862323670282386,0.15153568598747774,0.9975217526075313,2.3608459759469165,0
1.2398569911362478,0.16508424960600096,0.9991322445973926,2.2859754160017265,0
1.298448278709782,0.16789248487936367,0.9992935788521935,2.281399023793974,0
1.1771573234649337,0.1737947566798763,0.9997036331884891,2.2408891874741985,1
1.1086568620289878,0.17465958130104964,0.9997428720438499,2.23645664798297,0
0.9972398418467419,0.16850146344262257,0.9993139316519579,2.281972637086857,0
1.0340963545771837,0.16412856866019226,0.9988279266086273,2.3143322687569814,0
1.0894762962706623,0.15709182620581386,0.9976365065829762,2.3708594226860087,1
1.2188360289149816,0.1449856328201062,0.9951011687980045,2.451495974193883,0
0.960810031973711,0.13478465238872173,0.9929275232131414,2.5011485359832015,0
0.9148439826905874,0.1382468236742327,0.9945159754224087,2.4584482373376972,0
0.9777553087286024,0.14119194512142277,0.9957063140667287,2.4177197378871567,0
0.8997573908278038,0.15167569526393257,0.9977031751045038,2.3465892375041806,0
0.9049631255291135,0.15655368918233173,0.9982957058430395,2.326729600426539,0
0.7920132461036795,0.14977563413942038,0.9972239238202871,2.3733564493255495,0
0.7171822685891266,0.14360508747217493,0.9957210542960842,2.427290412685702,0
0.6900524805605438,0.13612123226846679,0.9934597611223108,2.4885424175823068,0
0.6245874930896248,0.12478736169760178,0.9895876828034254,2.568263957432333,0
0.6487848262736113,0.12336716469128858,0.9889974375239846,2.5791081418429997,0
0.6498090102923352,0.12307275786398876,0.9891239586442154,2.57582799031564,0
0.642518628317061,0.12034048256259465,0.9883222937947262,2.588525907358085,0
0.6606290212664474,0.12306900763907191,0.9895442224811646,2.5660583997019106,0
0.6457606372909395,0.1290541561639335,0.9915241707105491,2.5288866002016075,0
0.7000469401330529,0.14076939575042596,0.9950203388270662,2.447068474192577,0
0.7631080853435795,0.15056466182493353,0.9969830820947783,2.389817049338366,0
1.0150679807672955,0.1722967985922402,0.999631120461326,2.2490837810096966,0
1.498234900334095,0.1892881914666128,0.9997308158469176,2.1388337623945635,0
1.8037756783505303,0.1965277206746513,0.9993416323191656,2.09686920298128,1
1.8175241909598199,0.19362089959464876,0.999352603841134,2.1035578068294094,0
1.6377804224619759,0.18461410425985966,0.9997095039102087,2.153825739258276,0
1.1340373600454363,0.16124702290035775,0.9988597636999992,2.2920862116438947,0
0.9055746236563021,0.14441419409943718,0.9962325295463397,2.4060938790543394,0
0.8724470385056687,0.14060285977687967,0.9952847486475433,2.435962073407078,0
0.6596663630537823,0.12680933944850098,0.990801826916318,2.5428905754630278,0
0.6665029287110799,0.1304108642462955,0.991993239351052,2.518852983694732,0
0.7304861377259452,0.1428610001111327,0.9954603074706152,2.4358355797710813,0
0.8508609792358336,0.15127064696236803,0.9971770309905235,2.3822355601278606,0
